skillID,desc,pdesc,h,ph,hch
4211007,일정 시간 동안 어두운 기운을 방출하여 주변 적을 공격하는 거대한 단검을 소환한다. 다크 플레어는 공격반사 상태의 적을 공격해도 피해를 입지 않는다.,"일정 시간 동안 모든 것을 부정하는 다크로드의 풍차 수리검을 소환한다. 풍차 수리검은 영역 내에서 자신 및 팀원에게 공격을 시도하는 모든 적에게 데미지를 반사한다. 단, 대상의 최대 HP의 절반 이상은 반사할 수 없다.","MP #mpCon 소비, #time초 동안 거대한 단검 소환, 일정 주기로 주위의 적 3명을 #damage%의 데미지로 공격, 재사용 대기시간 #cooltime초","MP #mpCon 소비, #time초 동안 다크로드의 풍차 수리검 소환, 데미지의 #x%를 반사, 재사용 대기시간 #cooltime초","MP #mpCon 소비, #hcTime초 동안 다크로드의 풍차 수리검 소환, #hcProp% 확률로 데미지의 #hcReflect%를 반사, 재사용 대기시간 #hcCooltime초"
4211003,"메소 익스플로젼, 1차 스킬, 전직업 공용 5차 스킬, 소환수의 공격을 제외한 자신의 공격 스킬로 적을 공격했을 때 1메소 동전이 떨어지도록 한다. 픽 파킷과 블러디 파킷은 동시에 사용할 수 없다.\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬#",,"공격 시 #prop% 확률로 동전이 떨어짐, 동전의 최대 생성 제한 #y개\n베놈과 써든레이드로 인한 도트 데미지로는 동전이 떨어지지 않음",,
4211008,"일정 시간 동안 자신과 똑같은 행동을 하는 그림자 동료를 소환한다. 별도의 HP는 없으며 모습을 변화시키거나 움직임을 제한하는 공격을 받을 경우 사라진다. 그림자 동료는 메소 익스플로젼, 소환수, 전직업 공용 5차 스킬 및 일부 스킬에는 적용되지 않는다.",,"MP #mpCon 소비, #time초 동안 모든 공격에 최종 데미지의 #x%로 추가 타격을 하는 그림자 동료 소환",,
4210015,"은신기술을 연마하여 다크 사이트 중 공격 혹은 스킬 사용 시 일정 확률로 다크 사이트가 해제되지 않도록 해준다. 또한 피격 시 일정 확률로 다크 사이트가 자동 발동되며 다크 사이트 중 공격 시 최종 데미지가 증가한다.\n단, 피격 시 발동되는 다크 사이트로 최대 HP의 일정 비율로 피해를 입히는 공격을 회피하였을 경우 재사용 대기시간이 적용되지 않지만 다크 사이트의 지속 시간이 감소된다.\n필요 스킬 : #c다크 사이트 10레벨 이상#",,"다크 사이트 중 공격 및 스킬 사용 시 #prop% 확률로 은신이 해제되지 않음. 자신의 연막탄 및 베일 오브 섀도우 내부에서는 확률 100%로 증가\n피격 시 #x% 확률로 다크 사이트 자동 발동, 다크 사이트 중 공격 시 최종 데미지 #y% 증가\n피격 시 발동되는 다크 사이트로 최대 HP의 일정 비율로 피해를 입히는 공격을 회피하였을 경우 다크 사이트의 남은 지속 시간이 최대치의 #z% 만큼 감소",,
4211016,어둠에 녹아들어 자신의 전방 범위 내에 있는 적 중 가장 멀리 있는 적의 뒤로 순간 이동한다. 이동 후 다크 사이트 상태가 되며 재사용 대기시간을 다크 사이트와 공유한다.,,"MP #mpCon 소비, 범위 내에 적에게 이동 후 다크 사이트 상태가 됨, 재사용 대기시간을 다크 사이트와 공유",,
4210010,영구적으로 단검에 독을 바른다. 대상은 일정 확률로 중독 상태에 빠져 지속적으로 데미지를 입는다. 독은 중복될 수 없으며 대상의 HP를 1 이하로 떨어뜨리지 못한다.\n#c4차 스킬 '페이탈 베놈'을 익히기 위해 10레벨 이상 필요#,영구적으로 단검에 독을 바른다. 대상은 일정 확률로 중독 상태에 빠져 지속적으로 데미지를 입는다. 독은 중복될 수 없으며 대상의 HP를 1 이하로 떨어뜨리지 못한다.,"공격 시 #prop% 확률로, #dotTime초 동안 #dotInterval초 당 #dot% 데미지의 도트 데미지 추가","공격 시 #prop% 확률로, #dotTime초 동안 #dotInterval초 당 #dot% 데미지의 도트 데미지 추가",
4210012,"도적의 비급을 수련하여 공격력, 메소 획득량, 메소 익스플로젼의 데미지를 증가시킨다.",,"공격력 #padX, 몬스터가 드롭하는 메소 획득량 #mesoR% 증가\n메소 익스플로젼 개당 폭발 데미지 #x%p 증가",,
4210013,"어둠과의 친화를 통해 최대 HP, 상태 이상 내성, 모든 속성 내성을 영구적으로 증가시킨다.",,"최대 HP #mhpR%, 상태 이상 내성 #asrR, 모든 속성 내성 #terR% 증가",,
4210014,"주변에 떨어진 1메소 동전을 움직여 적을 공격한다. 단, 다른 사람에게 우선권이 있는 메소는 움직일 수 없다.\n필요 스킬 : #c픽 파킷 1레벨 이상#","주변에 떨어진 1메소 동전을 움직여 적을 공격한다. 단, 다른 사람에게 우선권이 있는 메소는 움직일 수 없다.\n필요 스킬 : #c픽 파킷 1레벨 이상#","MP #mpCon 소비, 메소 1개 당 #damage% 데미지로 최대 #mobCount명의 적을 공격, #bulletCount개 사용 가능.\n재사용 대기시간 #cooltime초","MP #mpCon 소비, 메소 1개 당 #damage% 데미지로 최대 #mobCount명의 적을 공격, #bulletCount개 사용 가능.",
4221014,"적의 급소를 연속 공격하여 엄청난 데미지를 준다. 처음 공격 후 암살 스킬을 한 번 더 시전하여 강력한 마무리 일격을 할 수 있다. 마무리 일격 후 은신 상태가 해제된다. 추가로, 살의 버프를 보유한 상태에서 더욱 강한 암살의 마무리 일격을 사용할 수 있으며 적에게 명중 시 살의 버프를 소모한다. 암살은 최대 HP가 높은 적을 우선적으로 공격하며, 시전하는 동안에는 적의 어떠한 공격에도 밀려나지 않는다.",,"MP #mpCon 소비, #damage% 데미지로 #attackCount번 연속 공격, 스킬 키를 한 번 더 눌러 #s% 데미지로 #q번 공격하는 마무리 일격 시전\n살의 버프를 소모하여 사용한 마무리 일격은 최종 데미지 #s2% 증가",,
4221016,,,,,
4221017,단검으로 전방의 적을 깊숙이 관통하여 공격한다. 픽 파킷으로 동전이 떨어질 확률이 절반만 적용된다. 추가로 최종 데미지가 증가한다.,,"MP #mpCon 소비, #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 공격\n [패시브 효과 : 최종 데미지 #pdR% 증가]",,
4221018,암살자의 표식이 새겨진 동전이 떨어지도록 하여 메소 익스플로젼을 강화한다. 강화된 메소 익스플로젼 사용 시 다음 암살의 마무리 일격을 강화하는 살의 버프를 획득한다. 픽 파킷과 블러디 파킷은 동시에 사용할 수 없다. 블러디 파킷에 의해 생성된 동전은 메소 익스플로젼 사용 시 최대 HP가 높은 보스 몬스터를 우선 추격한다. 추가로 행운과 크리티컬 데미지가 영구적으로 증가한다. 컴뱃 오더스가 적용되지 않는다.\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬#,,"공격 시 #prop% 확률로 동전이 떨어짐, 동전의 최대 생성 제한 #y개\n베놈과 써든레이드로 인한 도트 데미지로는 동전이 떨어지지 않음\n블러디 파킷 적용 중 메소 익스플로젼 시전 시 살의 버프 획득, 메소 익스플로젼으로 보스 몬스터 공격 시 데미지 #z% 증가\n[패시브 효과 : 행운 #lukX, 크리티컬 데미지 #criticaldamage% 증가]",,
4221019,블러디 파킷으로 떨어진 동전을 움직여 적을 공격한다. 시전 시 다음 암살의 마무리 일격을 강화하는 살의 버프를 획득한다. 최대 HP가 높은 적을 우선적으로 추적하여 공격한다.,,"MP #mpCon 소비, 동전 1개당 1명의 적을 #damage% 데미지로 #attackCount번 공격, 최대 #mobCount마리의 적을 공격하며 한 번에 최대 #bulletCount개의 동전 사용 가능, 보스 몬스터 공격 시 데미지 #z% 증가\n시전 시 살의 버프 획득",,
4221020,적의 급소를 정확히 간파하여 더 강한 암살의 마무리 일격을 사용할 수 있다.,,,,
4221010,숨어 있던 동료들을 총동원하여 적들을 공격한다. 써든레이드는 공격반사 상태의 적을 공격해도 피해를 입지 않는다.,숨어 있던 동료들을 총동원하여 전체를 불바다로 만든다.,"MP #mpCon 소비, 최대 15명의 적에게 #damage% 데미지로 #attackCount번 공격, #dotTime초 동안 #dotInterval초당 #dot%의 도트 데미지, 재사용 대기시간 #cooltime초","MP #mpCon 소비, 최대 15명의 적에게 #damage% 데미지로 #attackCount번 공격, #dotTime초 동안 #dotInterval초당 #dot%의 도트 데미지, 재사용 대기시간 #cooltime초",
4221000,"일정 시간 동안 파티원의 모든 능력치를 일정 퍼센트만큼 증가시켜 준다. 메이플 용사, 시그너스 나이츠, 노바의 용사, 레프의 용사, 이계의 용사, 아니마의 용사, 륀느의 가호는 중첩되지 않는다.",,"MP #mpCon 소비, #time초 동안 AP를 직접 투자한 모든 능력치 #x% 증가",,
4221006,"자신의 주변에 연막탄을 뿌린다. 연막탄 범위 내의 모든 파티원은 지속 시간 동안 데미지를 입지 않으며, 최대 HP의 일정 비율로 피해를 입히는 공격의 경우 피해를 감소시킨다. 또 자신의 연막탄 범위 내에 있으면 어드밴스드 다크 사이트의 확률이 증가한다.\n추가로 연막탄에 들어온 적은 크리티컬 피해가 증가한다.\n연막탄을 시전하는 동안에는 적의 어떠한 공격에도 밀려나지 않으며 시전 시 다크 사이트가 해제되지 않는다.",,"MP #mpCon 소비, 연막탄 내부에서 적이 받는 크리티컬 데미지 #x%만큼 증가, 받는 최대 HP의 일정 비율 피해 #y% 감소\n#time초 동안 지속, 재사용 대기시간 #cooltime초",,
4221008,"정신을 집중하여 상태 이상으로부터 벗어난다. 사용 후 3초 동안 상태 이상 면역. 단, 일부 상태 이상 효과에는 적용되지 않고 컴뱃 오더스가 적용되지 않는다.",,"MP #mpCon 소비, 재사용 대기시간 #cooltime초",,
4220013,"거듭되는 암살을 통해 섀도어의 본능을 일깨워 공격력과 최종 데미지를 증가시키고, 적의 방어를 꿰뚫는 능력을 익힌다.",,"공격력 #padX, 최종 데미지 #pdR%, 방어율 무시 #ignoreMobpdpR% 증가",,
4220002,"일정 확률로 나무 인형으로 변신하여 적의 공격을 회피할 수 있다. 추가로, 영구적으로 적의 공격을 받아도 뒤로 물러서지 않는 상태로 만든다.",일정 확률로 나무 인형으로 변신하여 적의 공격을 회피할 수 있다.,"#prop% 확률로 추가 회피, 스탠스 확률 #stanceProp% 증가",#prop% 확률로 추가 회피,
4220011,"베놈의 독에 중독될 확률과 독 데미지를 영구히 증가시키고, 독이 중첩되는 횟수를 증가시킨다.\n필요 스킬 : #c베놈 10레벨 이상#","베놈의 독에 중독될 확률과 독 데미지를 영구히 증가시키고, 독이 중첩되는 횟수를 증가시킨다.\n필요 스킬 : #c베놈 10레벨 이상#","공격 시 #prop% 확률로, #dotTime초 동안 #dotInterval초당 #dot% 데미지의 도트 데미지 추가, #dotSuperpos회 중첩 가능","공격 시 #prop% 확률로, #dotTime초 동안 #dotInterval초 당 #dot% 데미지의 도트 데미지 추가, #dotSuperpos회 중첩 가능",
4220012,"단검 숙련도와 공격력, 크리티컬 데미지를 증가시킨다.\n필요 스킬 : #c대거 마스터리 10레벨 이상#",,"단검 숙련도 증가량 #mastery%로 증가, 공격력 #x, 크리티컬 데미지 #criticaldamage% 증가",,
4220021,,,,,
4220043,메소 익스플로젼의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
4220044,메소 익스플로젼의 방어율 무시를 증가시킨다.,,방어율 무시 #ignoreMobpdpR% 증가,,
4220045,메소 익스플로젼의 사용하는 동전 최대 개수와 픽 파킷과 블러디 파킷으로 떨어지는 동전의 최대 개수와 드롭 확률을 증가시킨다.,,"한 번에 사용할 수 있는 동전 최대 개수와 픽 파킷과 블러디 파킷으로 떨어지는 동전의 최대 개수 #bulletCount개, 픽 파킷 및 블러디 파킷으로 동전이 떨어질 확률 #prop% 증가",,
4220046,크루얼 스탭의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
4220047,크루얼 스탭의 최대 공격 가능한 몬스터 수를 증가시킨다.,,최대 공격 가능한 몬스터 수 #targetPlus 증가,,
4220048,크루얼 스탭의 공격 횟수를 증가시킨다.,,공격 횟수 #attackCount 증가,,
4220049,암살의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
4220050,암살의 보스 몬스터 공격 시 데미지를 증가시킨다.,,보스 몬스터 공격 시 데미지 #bdR% 증가,,
4220051,암살의 방어율 무시를 증가시킨다.,,몬스터 방어율 #ignoreMobpdpR% 무시,,
4221052,어둠의 협력자를 불러 주위를 지속적으로 공격한다. 베일 오브 섀도우의 공격 범위 안에 있으면 어드밴스드 다크 사이트의 확률이 증가한다. 사용 시 다크 사이트가 해제되지 않는다.,,"MP #mpCon 소비, 범위 내 #mobCount명의 적에게 #damage% 데미지로 #y초 동안 지속 공격\n재사용 대기시간 #cooltime초",,
4221053,"메이플 월드 곳곳을 누빈 전설의 모험가들만이 사용할 수 있는 버프로, 데미지를 증가시킨다.",,"MP #mpCon 소비, #time초 동안 데미지 #indieDamR% 증가\n파티원 중 모험가 직업군에만 효과\n재사용 대기시간 #cooltime초",,
4221054,행운을 상징하는 동전을 던져 그 축복을 받는다. 스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬,,"크리티컬 공격 발생 시 데미지 #indieDamR%, 크리티컬 확률 #x% 증가하는 버프 획득, 최대 #y번 중첩 가능",,
4241000,"적의 급소를 연속 공격하여 엄청난 데미지를 준다. 처음 공격 후 암살 스킬을 한 번 더 시전하여 강력한 마무리 일격을 할 수 있다. 마무리 일격 후 은신 상태가 해제된다. 추가로, 살의 버프를 보유한 상태에서 더욱 강한 암살의 마무리 일격을 사용할 수 있으며 적에게 명중 시 살의 버프를 소모한다.\n일정 시간마다 분쇄로 강화된다. 또한 베일 오브 섀도우, 연막탄 사용 시 분쇄의 사용 가능한 횟수가 추가로 충전된다.\n암살 및 분쇄는 최대 HP가 높은 적을 우선적으로 공격하며, 시전하는 동안에는 적의 어떠한 공격에도 밀려나지 않는다.\n필요 스킬 : #c암살 30레벨 이상#",,"MP #mpCon 소비, #damage%의 데미지로 #attackCount번 연속 공격, 스킬 키를 한 번 더 눌러 #s%의 데미지로 #q번 공격하는 마무리 일격 시전\n살의 버프를 소모하여 사용한 마무리 일격은 최종 데미지 #s2% 증가\n#w초마다 #c분쇄 VI#로 강화",,
4241001,,,,,
4241002,"적의 급소를 보다 정확히 간파하여 엄청난 데미지를 준다. 처음 공격 후 암살 스킬을 한 번 더 시전하여 강력한 마무리 일격을 할 수 있다. 추가로, 살의 버프를 보유한 상태에서 더욱 강한 암살의 마무리 일격을 사용할 수 있으며 적에게 명중 시 살의 버프를 소모한다. 베일 오브 섀도우, 연막탄 사용 시 분쇄의 사용 가능한 횟수가 추가로 충전된다. 암살 및 분쇄는 최대 HP가 높은 적을 우선적으로 공격하며, 시전하는 동안에는 적의 어떠한 공격에도 밀려나지 않는다. #c분쇄에는 어드밴스드 다크 사이트의 최종 데미지 증가 효과가 항상 적용된다.#\n분쇄는 재사용 대기시간 초기화의 효과를 받지 않는다.\n필요 스킬 : #c암살 30레벨 이상#",,"MP #mpCon 소비, #damage%의 데미지로 #attackCount번 연속 공격, 스킬 키를 한 번 더 눌러 #s%의 데미지로 #q번 공격하는 마무리 일격 시전\n살의 버프를 소모하여 사용한 마무리 일격은 최종 데미지 #s3% 증가\n사용 시 #q2초 동안 다크 사이트\n재발동 대기시간 #cooltime초\n베일 오브 섀도우 사용 시 사용 가능 횟수 #w2회, 연막탄 사용 시 사용 가능 횟수 #z회, 연막탄 내에서 #s2초 동안 유지 시 사용 가능 횟수 #v2회 충전, 최대 #w개 충전 가능",,
